,Course Subject,Course Number,Topic,URI
7698,BIOL,452,data analysis,http://dbpedia.org/resource/Data_analysis
7699,BIOL,423,communication,http://dbpedia.org/resource/Communication
7700,BIOL,481,genome,http://dbpedia.org/resource/Genome
7701,BIOL,481,cloning,http://dbpedia.org/resource/Molecular_cloning
7702,BIOL,450,experimental design,http://dbpedia.org/resource/Design_of_experiments
7703,BIOL,450,ecology,http://dbpedia.org/resource/Ecology
7704,BIOL,450,evolution,http://dbpedia.org/resource/Evolution
7705,BIOL,350,interact,http://dbpedia.org/resource/Biological_interaction
7706,BIOL,350,abiotic,http://dbpedia.org/resource/Abiotic_component
7707,BIOL,350,biotic,http://dbpedia.org/resource/Biotic_component
7708,BIOL,350,gas exchange,http://dbpedia.org/resource/Gas_exchange
7709,BIOL,350,species,http://dbpedia.org/resource/Species
7710,BIOL,350,ecology,http://dbpedia.org/resource/Ecology
7711,BIOL,330,anatomy,http://dbpedia.org/resource/Anatomy
7712,BIOL,330,physiology,http://dbpedia.org/resource/Physiology
7713,BIOL,330,ecology,http://dbpedia.org/resource/Ecology
7714,BIOL,330,vertebrate,http://dbpedia.org/resource/Vertebrate
7715,BIOL,330,cartilaginous fishes,http://dbpedia.org/resource/Chondrichthyes
7716,BIOL,330,bony,http://dbpedia.org/resource/Osteichthyes
7717,BIOL,330,biology,http://dbpedia.org/resource/Biology
7718,BIOL,330,speciation,http://dbpedia.org/resource/Speciation
7719,BIOL,330,human evolution,http://dbpedia.org/resource/Human_evolution
7720,BIOL,472,Virology,http://dbpedia.org/resource/Virology
7721,BLDG,366,Acoustics,http://dbpedia.org/resource/Acoustics
7722,BLDG,366,General,http://dbpedia.org/resource/History_of_economic_thought
7723,BLDG,366,vibration,http://dbpedia.org/resource/Vibration
7724,BLDG,366,transmission loss,http://dbpedia.org/resource/Underwater_acoustics
7725,BLDG,366,reverberation time,http://dbpedia.org/resource/Reverberation
7726,BLDG,366,acoustic,http://dbpedia.org/resource/Acoustics
7727,BLDG,366,Visual perception,http://dbpedia.org/resource/Visual_perception
7728,BLDG,366,Photometry,http://dbpedia.org/resource/Photometry_(astronomy)
7729,BLDG,366,Calorimetry,http://dbpedia.org/resource/Calorimetry
7730,BLDG,473,Acoustics,http://dbpedia.org/resource/Acoustics
7731,BLDG,473,Noise control,http://dbpedia.org/resource/Noise_control
7732,BLDG,473,room acoustics,http://dbpedia.org/resource/Room_acoustics
7733,BLDG,473,vibration,http://dbpedia.org/resource/Vibration
7734,BLDG,472,energy efficiency,http://dbpedia.org/resource/Efficient_energy_use
7735,BLDG,472,energy,http://dbpedia.org/resource/Energy
7736,BLDG,472,Energy audit,http://dbpedia.org/resource/Energy_audit
7737,BLDG,472,computer,http://dbpedia.org/resource/Computer
7738,BLDG,472,Renewable energy,http://dbpedia.org/resource/Renewable_energy
7739,BLDG,472,active solar,http://dbpedia.org/resource/Active_solar
7740,BLDG,472,geothermal,http://dbpedia.org/resource/Geothermal_heat_pump
7741,BLDG,390,engineering design process,http://dbpedia.org/resource/Engineering_design_process
7742,BLDG,390,accounting,http://dbpedia.org/resource/Accounting
7743,BLDG,390,HVAC,http://dbpedia.org/resource/HVAC
7744,BLDG,390,computer-aided design,http://dbpedia.org/resource/Computer-aided_design
7745,BLDG,390,sensitivity analysis,http://dbpedia.org/resource/Sensitivity_analysis
7746,BLDG,212,Engineering Drawing,http://dbpedia.org/resource/Engineering_drawing
7747,BLDG,212,technical drawing,http://dbpedia.org/resource/Technical_drawing
7748,BLDG,212,orthographic,http://dbpedia.org/resource/Orthographic_projection
7749,BLDG,212,descriptive geometry,http://dbpedia.org/resource/Descriptive_geometry
7750,BLDG,212,building engineering,http://dbpedia.org/resource/Architectural_engineering
7751,BLDG,341,building engineering,http://dbpedia.org/resource/Architectural_engineering
7752,BLDG,341,linear programming,http://dbpedia.org/resource/Linear_programming
7753,BLDG,341,network analysis,http://dbpedia.org/resource/Network_theory
7754,BLDG,341,nonlinear programming,http://dbpedia.org/resource/Nonlinear_programming
7755,BLDG,341,decision analysis,http://dbpedia.org/resource/Decision_analysis
7756,BLDG,341,simulation,http://dbpedia.org/resource/Computer_simulation
7757,BLDG,341,optimization methods,http://dbpedia.org/resource/Mathematical_optimization
7758,BLDG,341,building science,http://dbpedia.org/resource/Building_science
7759,BLDG,341,construction management,http://dbpedia.org/resource/Construction_management
7760,BLDG,474,Daylighting,http://dbpedia.org/resource/Daylighting
7761,BLDG,474,Photometric,http://dbpedia.org/resource/Photometry_(astronomy)
7762,BLDG,474,visual perception,http://dbpedia.org/resource/Visual_perception
7763,BLDG,474,colour theory,http://dbpedia.org/resource/Color_theory
7764,BLDG,474,Radiative transfer,http://dbpedia.org/resource/Radiative_transfer
7765,BLDG,474,energy conservation,http://dbpedia.org/resource/Energy_conservation
7766,BLDG,474,Solar energy,http://dbpedia.org/resource/Solar_energy
7767,BLDG,474,sustainable development,http://dbpedia.org/resource/Sustainable_development
7768,BLDG,371,HVAC,http://dbpedia.org/resource/HVAC
7769,BLDG,371,sustainable design,http://dbpedia.org/resource/Sustainable_design
7770,BLDG,371,economics,http://dbpedia.org/resource/Economics
7771,BLDG,371,computer,http://dbpedia.org/resource/Computer_network
7772,BLDG,490,sustainable design,http://dbpedia.org/resource/Sustainable_design
7773,BLDG,490,communication,http://dbpedia.org/resource/Communication
7774,BLDG,490B,sustainable design,http://dbpedia.org/resource/Sustainable_design
7775,BLDG,490B,communication,http://dbpedia.org/resource/Communication
7776,BLDG,463,building envelope,http://dbpedia.org/resource/Building_envelope
7777,BLDG,463,vapour barrier,http://dbpedia.org/resource/Vapor_barrier
7778,BLDG,463,sustainable design,http://dbpedia.org/resource/Sustainable_design
7779,BLDG,365,General,http://dbpedia.org/resource/General_officer
7780,BLDG,365,sustainable development,http://dbpedia.org/resource/Sustainable_development
7781,BLDG,365,Convection,http://dbpedia.org/resource/Convection
7782,BLDG,365,Thermal comfort,http://dbpedia.org/resource/Thermal_comfort
7783,BLDG,365,Condensation,http://dbpedia.org/resource/Condensation
7784,BLDG,365,viscous,http://dbpedia.org/resource/Viscosity
7785,BLDG,365,friction,http://dbpedia.org/resource/Friction
7786,BLDG,365,boundary layer,http://dbpedia.org/resource/Boundary_layer
7787,BLDG,365,wind,http://dbpedia.org/resource/Wind
7788,BLDG,490A,sustainable design,http://dbpedia.org/resource/Sustainable_design
7789,BLDG,490A,communication,http://dbpedia.org/resource/Communication
7790,BLDG,477,automatic control,http://dbpedia.org/resource/Automatic_control
7791,BLDG,477,energy conservation,http://dbpedia.org/resource/Energy_conservation
7792,BLDG,477,indoor air quality,http://dbpedia.org/resource/Indoor_air_quality
7793,BLDG,477,thermal comfort,http://dbpedia.org/resource/Thermal_comfort
7794,BLDG,477,HVAC,http://dbpedia.org/resource/HVAC
7795,BLDG,477,Control system,http://dbpedia.org/resource/Control_system
7796,BLDG,477,local loop,http://dbpedia.org/resource/Local_loop
7797,BLDG,477,complete control,http://dbpedia.org/resource/Complete_Control
7798,BLDG,477,Building automation,http://dbpedia.org/resource/Building_automation
7799,BLDG,465,fire safety,http://dbpedia.org/resource/Fire_safety
7800,BLDG,471,HVAC,http://dbpedia.org/resource/HVAC
7801,BLDG,471,sustainable design,http://dbpedia.org/resource/Sustainable_design
7802,BLDG,471,economics,http://dbpedia.org/resource/Economics
7803,BLDG,482,evolution,http://dbpedia.org/resource/Evolution
7804,BLDG,482,habitat,http://dbpedia.org/resource/Habitat
7805,BLDG,482,Energy conservation,http://dbpedia.org/resource/Energy_conservation
7806,BLDG,475,Indoor Air Quality,http://dbpedia.org/resource/Indoor_air_quality
7807,BLDG,475,Air pollution,http://dbpedia.org/resource/Air_pollution
7808,BLDG,462,Materials Engineering,http://dbpedia.org/resource/Materials_science
7809,BLDG,462,caulking,http://dbpedia.org/resource/Caulking
7810,BLDG,462,sandwich,http://dbpedia.org/resource/Sandwich-structured_composite
7811,BLDG,462,corrosion,http://dbpedia.org/resource/Corrosion
7812,BLDG,462,ultraviolet,http://dbpedia.org/resource/Ultraviolet
7813,BLDG,462,solar radiation,http://dbpedia.org/resource/Sunlight
7814,BLDG,476,Thermal Analysis,http://dbpedia.org/resource/Thermal_analysis
7815,BLDG,476,heat transfer,http://dbpedia.org/resource/Heat_transfer
7816,BLDG,476,convection,http://dbpedia.org/resource/Convection
7817,BLDG,476,radiation,http://dbpedia.org/resource/Thermal_radiation
7818,BLDG,476,cooling load,http://dbpedia.org/resource/Cooling_load
7819,BLDG,476,solar radiation,http://dbpedia.org/resource/Solar_irradiance
7820,BSTA,478,Data Mining,http://dbpedia.org/resource/Data_mining
7821,BSTA,478,unsupervised methods,http://dbpedia.org/resource/Unsupervised_learning
7822,BSTA,478,dimension reduction,http://dbpedia.org/resource/Dimensionality_reduction
7823,BSTA,478,multiple regression,http://dbpedia.org/resource/Regression_analysis
7824,BSTA,478,logistic regression,http://dbpedia.org/resource/Logistic_regression
7825,BSTA,478,discriminant analysis,http://dbpedia.org/resource/Linear_discriminant_analysis
7826,BSTA,478,regression,http://dbpedia.org/resource/Regression_analysis
7827,BSTA,478,neural networks,http://dbpedia.org/resource/Artificial_neural_network
7828,BSTA,478,association rules,http://dbpedia.org/resource/Association_rule_learning
7829,BSTA,478,cluster analysis,http://dbpedia.org/resource/Cluster_analysis
7830,BSTA,478,multi-dimensional scaling,http://dbpedia.org/resource/Multidimensional_scaling
7831,BSTA,477,forecasting,http://dbpedia.org/resource/Forecasting
7832,BSTA,477,exponential smoothing,http://dbpedia.org/resource/Exponential_smoothing
7833,BSTA,477,Box-Jenkins,http://dbpedia.org/resource/Box–Jenkins
7834,BSTA,477,ARIMA,http://dbpedia.org/resource/Autoregressive_integrated_moving_average
7835,BSTA,477,artificial neural networks,http://dbpedia.org/resource/Artificial_neural_network
7836,BSTA,477,statistical software,http://dbpedia.org/resource/List_of_statistical_packages
7837,BSTA,450,linear regression,http://dbpedia.org/resource/Regression_analysis
7838,BSTA,450,regression analysis,http://dbpedia.org/resource/Regression_analysis
7839,BSTA,450,logistic regression,http://dbpedia.org/resource/Logistic_regression
7840,BSTA,450,statistical software,http://dbpedia.org/resource/List_of_statistical_packages
7841,BSTA,450,The understanding,http://dbpedia.org/resource/The_Understanding_(Röyksopp_album)
7842,BSTA,445,statistical software,http://dbpedia.org/resource/List_of_statistical_packages
7843,BSTA,445,SAS,http://dbpedia.org/resource/SAS_language
7844,BSTA,445,data management,http://dbpedia.org/resource/Data_management
7845,BSTA,445,macro,http://dbpedia.org/resource/C_preprocessor
7846,BSTA,445,library,http://dbpedia.org/resource/Library
7847,BSTA,445,basics,http://dbpedia.org/resource/British_Association_for_Immediate_Care
7848,BSTA,445,data mining,http://dbpedia.org/resource/Data_mining
7849,BSTA,445,computer,http://dbpedia.org/resource/Computer
7850,BTM,440,Business Information Systems,http://dbpedia.org/resource/Information_technology
7851,BTM,440,risk management,http://dbpedia.org/resource/Risk_management
7852,BTM,440,IT,http://dbpedia.org/resource/Information_technology
7853,BTM,440,audit,http://dbpedia.org/resource/Audit
7854,BTM,440,business continuity planning,http://dbpedia.org/resource/Business_continuity_planning
7855,BTM,382,database,http://dbpedia.org/resource/Database
7856,BTM,382,relational model,http://dbpedia.org/resource/Relational_model
7857,BTM,382,data modelling,http://dbpedia.org/resource/Data_modeling
7858,BTM,382,database design,http://dbpedia.org/resource/Database_design
7859,BTM,382,distributed database,http://dbpedia.org/resource/Distributed_database
7860,BTM,382,management systems,http://dbpedia.org/resource/Management_system
7861,BTM,382,electronic commerce,http://dbpedia.org/resource/E-commerce
7862,BTM,382,supply chain,http://dbpedia.org/resource/Supply_chain
7863,BTM,387,e-business,http://dbpedia.org/resource/Electronic_business
7864,BTM,387,privacy,http://dbpedia.org/resource/Privacy
7865,BTM,387,e-learning,http://dbpedia.org/resource/Educational_technology
7866,BTM,387,e-government,http://dbpedia.org/resource/E-government
7867,BTM,387,telemedicine,http://dbpedia.org/resource/Telemedicine
7868,BTM,430,Enterprise Resource Planning,http://dbpedia.org/resource/Enterprise_resource_planning
7869,BTM,430,Information Technology,http://dbpedia.org/resource/Information_technology
7870,BTM,430,enterprise resource planning (ERP),http://dbpedia.org/resource/Enterprise_resource_planning
7871,BTM,430,ERP,http://dbpedia.org/resource/Enterprise_resource_planning
7872,BTM,430,ERP software,http://dbpedia.org/resource/Enterprise_resource_planning
7873,BTM,430,middleware,http://dbpedia.org/resource/Middleware
7874,BTM,200,Information Technology,http://dbpedia.org/resource/Information_technology
7875,BTM,200,Internet,http://dbpedia.org/resource/Internet
7876,BTM,481,systems development life cycle,http://dbpedia.org/resource/Systems_development_life_cycle
7877,BTM,495,object-oriented,http://dbpedia.org/resource/Object-oriented_analysis_and_design
7878,BTM,495,unified modelling language,http://dbpedia.org/resource/Unified_Modeling_Language
7879,BTM,496,Information Technology,http://dbpedia.org/resource/Information_technology
7880,BTM,496,IT,http://dbpedia.org/resource/Information_technology
7881,BTM,496,risk management,http://dbpedia.org/resource/Risk_management
7882,BTM,496,change management,http://dbpedia.org/resource/Change_management
7883,BTM,496,evolution,http://dbpedia.org/resource/Evolution
7884,BTM,395,Internet,http://dbpedia.org/resource/Internet
7885,BTM,395,e-business,http://dbpedia.org/resource/Electronic_business
7886,BTM,395,e-learning,http://dbpedia.org/resource/Educational_technology
7887,BTM,395,database,http://dbpedia.org/resource/Database
7888,BTM,380,computer,http://dbpedia.org/resource/Computer_science
7889,BTM,380,object-oriented,http://dbpedia.org/resource/Object-oriented_programming
7890,BTM,380,object-oriented programming,http://dbpedia.org/resource/Object-oriented_programming
7891,BTM,380,integrated development environment,http://dbpedia.org/resource/Integrated_development_environment
7892,BTM,380,polymorphism,http://dbpedia.org/resource/Polymorphic_code
7893,BTM,480,project management software,http://dbpedia.org/resource/Project_management_software
7894,BTM,480,Project Management Institute,http://dbpedia.org/resource/Project_Management_Institute
7895,CART,361,3D,http://dbpedia.org/resource/3D_film
7896,CART,361,digital,http://dbpedia.org/resource/Digital_data
7897,CART,361,wide range,http://dbpedia.org/resource/Fender_Wide_Range
7898,CART,362,3D,http://dbpedia.org/resource/3D_film
7899,CART,362,digital,http://dbpedia.org/resource/Digital_data
7900,CART,362,aesthetics,http://dbpedia.org/resource/Aesthetics
7901,CART,362,3D animation,http://dbpedia.org/resource/Animation
7902,CART,460,Bending,http://dbpedia.org/resource/Bending
7903,CART,460,semantic,http://dbpedia.org/resource/Semantic_Web
7904,CART,253,digital media,http://dbpedia.org/resource/Digital_media
7905,CART,263,code reuse,http://dbpedia.org/resource/Code_reuse
7906,CART,353,artificial life,http://dbpedia.org/resource/Artificial_life
7907,CART,353,evolutionary computation,http://dbpedia.org/resource/Evolutionary_computation
7908,CART,353,procedural content generation,http://dbpedia.org/resource/Procedural_generation
7909,CART,211,Creative Computing,http://dbpedia.org/resource/Creative_Computing_(magazine)
7910,CART,211,Internet,http://dbpedia.org/resource/Internet
7911,CART,315,iterative development,http://dbpedia.org/resource/Iterative_and_incremental_development
7912,CART,315,rapid prototyping,http://dbpedia.org/resource/Software_prototyping
7913,CART,212,digital media,http://dbpedia.org/resource/Digital_media
7914,CART,433,rhetoric,http://dbpedia.org/resource/Rhetoric
7915,CART,433,communication,http://dbpedia.org/resource/Communication
7916,CART,434,3D Studio,http://dbpedia.org/resource/Autodesk_3ds_Max
7917,CART,434,3D modelling,http://dbpedia.org/resource/3D_modeling
7918,CART,312,compositing,http://dbpedia.org/resource/Compositing
7919,CART,312,motion graphics,http://dbpedia.org/resource/Motion_graphics
7920,CART,312,digital,http://dbpedia.org/resource/Digital_data
7921,CART,312,After Effects,http://dbpedia.org/resource/Adobe_After_Effects
7922,CART,346,digital audio,http://dbpedia.org/resource/Digital_audio
7923,CART,346,computer,http://dbpedia.org/resource/Computer_music
7924,CART,346,physics,http://dbpedia.org/resource/Physics
7925,CART,346,acoustics,http://dbpedia.org/resource/Acoustics
7926,CART,346,Max/MSP,http://dbpedia.org/resource/Max_(software)
7927,CART,346,Supercollider,http://dbpedia.org/resource/Particle_accelerator
7928,CART,346,sound design,http://dbpedia.org/resource/Sound_design
7929,CART,347,project studio,http://dbpedia.org/resource/Home_recording
7930,CART,347,sound design,http://dbpedia.org/resource/Sound_design
7931,CART,347,multimedia,http://dbpedia.org/resource/Multimedia
7932,CART,347,spatialization,http://dbpedia.org/resource/Spatial_music
7933,CART,347,communication,http://dbpedia.org/resource/Communication
7934,CART,347,workflow,http://dbpedia.org/resource/Workflow
7935,CART,345,Typography,http://dbpedia.org/resource/Typography
7936,CART,345,digital,http://dbpedia.org/resource/Digital_data
7937,CART,415,digital,http://dbpedia.org/resource/Digital_data
7938,CART,416,game studies,http://dbpedia.org/resource/Game_studies
7939,CART,416,interaction design,http://dbpedia.org/resource/Interaction_design
7940,CART,310,Interaction Design,http://dbpedia.org/resource/Interaction_design
7941,CART,310,digital,http://dbpedia.org/resource/Digital_data
7942,CART,414,analog,http://dbpedia.org/resource/Analog_signal
7943,CART,414,philosophy,http://dbpedia.org/resource/Philosophy
7944,CART,414,responsivity,http://dbpedia.org/resource/Responsivity
7945,CART,451,rhetorics,http://dbpedia.org/resource/Rhetoric
7946,CART,351,online communities,http://dbpedia.org/resource/Virtual_community
7947,CART,351,communication,http://dbpedia.org/resource/Communication
7948,CART,351,digital media,http://dbpedia.org/resource/Digital_media
7949,CART,210,media theory,http://dbpedia.org/resource/Media_studies
7950,CART,444,entrepreneurship,http://dbpedia.org/resource/Entrepreneurship
7951,CART,455,multimedia,http://dbpedia.org/resource/Multimedia
7952,CART,456,multimedia,http://dbpedia.org/resource/Multimedia
7953,CART,370,video art,http://dbpedia.org/resource/Video_art
7954,CART,370,2D,http://dbpedia.org/resource/2D_geometric_model
7955,CART,370,optical flow,http://dbpedia.org/resource/Optical_flow
7956,CART,360,ubiquitous computing,http://dbpedia.org/resource/Ubiquitous_computing
7957,CART,360,wearable computing,http://dbpedia.org/resource/Wearable_computer
7958,CART,360,interaction design,http://dbpedia.org/resource/Interaction_design
7959,CART,360,physical computing,http://dbpedia.org/resource/Physical_computing
7960,CART,360,aesthetics,http://dbpedia.org/resource/Aesthetics
7961,CART,461,interaction design,http://dbpedia.org/resource/Interaction_design
7962,CART,461,digital,http://dbpedia.org/resource/Digital_data
7963,CART,453,Nomad,http://dbpedia.org/resource/Nomad
7964,CART,453,multimedia,http://dbpedia.org/resource/Multimedia
7965,CART,356,Soundscapes,http://dbpedia.org/resource/Soundscape
7966,CART,357,digital,http://dbpedia.org/resource/Digital_data
7967,CART,355,kinetic,http://dbpedia.org/resource/Chemical_kinetics
7968,CART,358,Perception,http://dbpedia.org/resource/Perception
7969,CART,358,sensory perception,http://dbpedia.org/resource/Perception
7970,CART,214,visual communication,http://dbpedia.org/resource/Visual_communication
7971,CART,214,randomness,http://dbpedia.org/resource/Randomness
7972,CART,214,colour spaces,http://dbpedia.org/resource/Color_space
7973,CART,214,typography,http://dbpedia.org/resource/Typography
7974,CART,214,analog,http://dbpedia.org/resource/Analog_signal
7975,CART,214,digital,http://dbpedia.org/resource/Digital_data
7976,CATA,462,advanced life support,http://dbpedia.org/resource/Advanced_life_support
7977,CATA,437,Pelvis,http://dbpedia.org/resource/Pelvis
7978,CATA,437,hip,http://dbpedia.org/resource/Hip
7979,CATA,437,anatomy,http://dbpedia.org/resource/Anatomy
7980,CATA,437,physiology,http://dbpedia.org/resource/Physiology
7981,CATA,437,orthopaedic,http://dbpedia.org/resource/Orthopedic_surgery
7982,CATA,337,anatomy,http://dbpedia.org/resource/Anatomy
7983,CATA,337,physiology,http://dbpedia.org/resource/Physiology
7984,CATA,337,orthopaedic,http://dbpedia.org/resource/Orthopedic_surgery
7985,CATA,475,Québec,http://dbpedia.org/resource/Quebec
7986,CATA,475,Kinesiology,http://dbpedia.org/resource/Kinesiology
7987,CATA,365,Québec,http://dbpedia.org/resource/Quebec
7988,CATA,485,Québec,http://dbpedia.org/resource/Quebec
7989,CATA,441,manual therapy,http://dbpedia.org/resource/Manual_therapy
7990,CATA,441,Myofascial Release,http://dbpedia.org/resource/Myofascial_release
7991,CATA,441,Massage,http://dbpedia.org/resource/Massage
7992,CATA,441,orthopaedic,http://dbpedia.org/resource/Orthopedic_surgery
7993,CATA,263,cryotherapy,http://dbpedia.org/resource/Cryotherapy
7994,CATA,263,dermatology,http://dbpedia.org/resource/Dermatology
7995,CATA,263,communicable diseases,http://dbpedia.org/resource/Infection
7996,CATA,439,Pelvis,http://dbpedia.org/resource/Pelvis
7997,CATA,439,hip,http://dbpedia.org/resource/Hip
7998,CATA,439,orthopaedic,http://dbpedia.org/resource/Orthopedic_surgery
7999,CATA,339,orthopaedic,http://dbpedia.org/resource/Orthopedic_surgery
8000,CATA,339,Patient education,http://dbpedia.org/resource/Patient_education
8001,CATA,348,Therapeutic Modalities,http://dbpedia.org/resource/Physical_therapy
8002,CATA,348,ultrasound,http://dbpedia.org/resource/Ultrasound
8003,CATA,348,muscle,http://dbpedia.org/resource/Muscle
8004,CATA,348,Transcutaneous Electrical Nerve Stimulation,http://dbpedia.org/resource/Transcutaneous_electrical_nerve_stimulation
8005,CATA,348,myofascial release,http://dbpedia.org/resource/Myofascial_release
8006,CATA,348,massage,http://dbpedia.org/resource/Massage
8007,CERA,230,clay,http://dbpedia.org/resource/Clay
8008,CERA,330,ceramic,http://dbpedia.org/resource/Ceramic
8009,CERA,330,clay,http://dbpedia.org/resource/Clay
8010,CERA,430,clay,http://dbpedia.org/resource/Clay
8011,CERA,450,GPA,http://dbpedia.org/resource/Academic_grading_in_the_United_States
8012,CERA,451,GPA,http://dbpedia.org/resource/Academic_grading_in_the_United_States
8013,CERA,452,GPA,http://dbpedia.org/resource/Academic_grading_in_the_United_States
8014,CHEM,477,Biochemistry,http://dbpedia.org/resource/Biochemistry
8015,CHEM,477,enzymology,http://dbpedia.org/resource/Enzyme
8016,CHEM,477,protein,http://dbpedia.org/resource/Protein
8017,CHEM,477,chemistry,http://dbpedia.org/resource/Chemistry
8018,CHEM,477,enzyme kinetics,http://dbpedia.org/resource/Enzyme_kinetics
8019,CHEM,477,ligand,http://dbpedia.org/resource/Ligand
8020,CHEM,477,proteomics,http://dbpedia.org/resource/Proteomics
8021,CHEM,477,computer,http://dbpedia.org/resource/Computer
8022,CHEM,499,Chemistry,http://dbpedia.org/resource/Chemistry
8023,CHEM,498,Chemistry,http://dbpedia.org/resource/Chemistry
8024,CHEM,212,Analytical Chemistry,http://dbpedia.org/resource/Analytical_chemistry
8025,CHEM,212,chemical equilibria,http://dbpedia.org/resource/Chemical_equilibrium
8026,CHEM,212,spectroscopy,http://dbpedia.org/resource/Spectroscopy
8027,CHEM,212,separation science,http://dbpedia.org/resource/Separation_process
8028,CHEM,212,electrochemistry,http://dbpedia.org/resource/Electrochemistry
8029,CHEM,415,nucleic acids,http://dbpedia.org/resource/Nucleic_acid
8030,CHEM,458,Biogeochemistry,http://dbpedia.org/resource/Biogeochemistry
8031,CHEM,458,Chemical equilibrium,http://dbpedia.org/resource/Chemical_equilibrium
8032,CHEM,458,water pollution,http://dbpedia.org/resource/Water_pollution
8033,CHEM,458,chemistry,http://dbpedia.org/resource/Chemistry
8034,CHEM,458,chemical oceanography,http://dbpedia.org/resource/Chemical_oceanography
8035,CHEM,271,Biochemistry,http://dbpedia.org/resource/Biochemistry
8036,CHEM,271,protein structure,http://dbpedia.org/resource/Protein_structure
8037,CHEM,271,enzymology,http://dbpedia.org/resource/Enzyme
8038,CHEM,271,carbohydrate metabolism,http://dbpedia.org/resource/Carbohydrate_metabolism
8039,CHEM,271,electron transport,http://dbpedia.org/resource/Electron_transport_chain
8040,CHEM,271,metabolism,http://dbpedia.org/resource/Metabolism
8041,CHEM,375,Biochemistry,http://dbpedia.org/resource/Biochemistry
8042,CHEM,375,metabolism,http://dbpedia.org/resource/Metabolism
8043,CHEM,375,lipid,http://dbpedia.org/resource/Lipid
8044,CHEM,375,acid,http://dbpedia.org/resource/Acid
8045,CHEM,375,nucleoside,http://dbpedia.org/resource/Nucleoside
8046,CHEM,375,cholesterol,http://dbpedia.org/resource/Cholesterol
8047,CHEM,375,biosynthesis,http://dbpedia.org/resource/Biosynthesis
8048,CHEM,375,urea cycle,http://dbpedia.org/resource/Urea_cycle
8049,CHEM,375,protein synthesis,http://dbpedia.org/resource/Protein
8050,CHEM,481,Chemistry,http://dbpedia.org/resource/Chemistry
8051,CHEM,481,zinc,http://dbpedia.org/resource/Zinc
8052,CHEM,481,oxygen,http://dbpedia.org/resource/Oxygen
8053,CHEM,481,electron transfer,http://dbpedia.org/resource/Electron_transfer
8054,CHEM,481,nitrogen fixation,http://dbpedia.org/resource/Nitrogen_fixation
8055,CHEM,481,metalloenzymes,http://dbpedia.org/resource/Metalloprotein
8056,CHEM,335,Chemistry,http://dbpedia.org/resource/Chemistry
8057,CHEM,335,energetics,http://dbpedia.org/resource/Energetics
8058,CHEM,335,protein folding,http://dbpedia.org/resource/Protein_folding
8059,CHEM,335,ligand,http://dbpedia.org/resource/Ligand
8060,CHEM,472,Toxicology,http://dbpedia.org/resource/Toxicology
8061,CHEM,472,Dose-response relationship,http://dbpedia.org/resource/Dose–response_relationship
8062,CHEM,472,toxicokinetics,http://dbpedia.org/resource/Toxicokinetics
8063,CHEM,472,risk assessment,http://dbpedia.org/resource/Risk_assessment
8064,CHEM,208,Chemistry,http://dbpedia.org/resource/Chemistry
8065,CHEM,208,ozone layer,http://dbpedia.org/resource/Ozone_layer
8066,CHEM,431,Chemistry,http://dbpedia.org/resource/Chemistry
8067,CHEM,431,computational chemistry,http://dbpedia.org/resource/Computational_chemistry
8068,CHEM,431,biochemistry,http://dbpedia.org/resource/Biochemistry
8069,CHEM,431,molecular mechanics,http://dbpedia.org/resource/Molecular_mechanics
8070,CHEM,431,electronic structure,http://dbpedia.org/resource/Electronic_structure
8071,CHEM,431,quantum chemistry,http://dbpedia.org/resource/Quantum_chemistry
8072,CHEM,431,molecular dynamics,http://dbpedia.org/resource/Molecular_dynamics
8073,CHEM,431,drug design,http://dbpedia.org/resource/Drug_design
8074,CHEM,431,DNA,http://dbpedia.org/resource/DNA
8075,CHEM,431,computer,http://dbpedia.org/resource/Computer_science
8076,CHEM,209,Biotechnology,http://dbpedia.org/resource/Biotechnology
8077,CHEM,209,medicine,http://dbpedia.org/resource/Medicine
8078,CHEM,209,agriculture,http://dbpedia.org/resource/Agriculture
8079,CHEM,470,Biochemistry,http://dbpedia.org/resource/Biochemistry
8080,CHEM,470,aromatics,http://dbpedia.org/resource/Aromaticity
8081,CHEM,470,aliphatics,http://dbpedia.org/resource/Aliphatic_compound
8082,CHEM,470,heavy metals,http://dbpedia.org/resource/Heavy_metals
8083,CHEM,470,ionizing radiation,http://dbpedia.org/resource/Ionizing_radiation
8084,CHEM,471,Enzyme,http://dbpedia.org/resource/Enzyme
8085,CHEM,471,velocity,http://dbpedia.org/resource/Velocity
8086,CHEM,471,kinetic,http://dbpedia.org/resource/Enzyme_kinetics
8087,CHEM,471,isotope,http://dbpedia.org/resource/Isotope
8088,CHEM,471,energy,http://dbpedia.org/resource/Energy
8089,CHEM,203,scientific method,http://dbpedia.org/resource/Scientific_method
8090,CHEM,203,DNA,http://dbpedia.org/resource/DNA
8091,CHEM,203,fingerprint,http://dbpedia.org/resource/Fingerprint
8092,CHEM,203,combustion,http://dbpedia.org/resource/Combustion
8093,CHEM,203,arson,http://dbpedia.org/resource/Arson
8094,CHEM,204,Alchemy,http://dbpedia.org/resource/Alchemy
8095,CHEM,204,Chemistry,http://dbpedia.org/resource/Chemistry
8096,CHEM,204,Greek,http://dbpedia.org/resource/Greek_language
8097,CHEM,204,Chinese,http://dbpedia.org/resource/Chinese_language
8098,CHEM,205,General,http://dbpedia.org/resource/General_officer
